StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2,Q3,Q4,Q6_1,Q6_2,Q7,Q8,Q9_1,Q9_2,Q10,Q11,Q12_1,Q13,Q14,Q15_1,Q16,Q17,Q18_1,Q19,Q20,Q21,Q22_1,Q22_2,Q23,Q24,Q25_1,Q25_2,Q26,Q27,Q28_1,Q28_2,Q29,Q30,Q32,Q33,Q34,Q35
2019-06-19 20:49:33,2019-06-19 20:55:58,IP Address,67.134.206.34,100,385,True,2019-06-19 20:55:59,R_1rBUpGVQJS0TKvR,,,,,42.3737030029296875,-71.1284027099609375,anonymous,EN,Participant,School Team,Yes,"Completely
Satisfied","Completely
Satisfied",Rafael did a great job coaching me through making charts and graphs!,,"Completely
Satisfied","Completely
Satisfied",,,"Completely
Satisfied",Having another team look at our charts was very helpful...gave us great feedback on what to improve upon before bringing to staff,More time to take feedback and immediately make improvements,"Moderately
Satisfied",Having time to begin working on our data overview,More time to think about and develop our role out.  This team time is priceless,,,,Elementary Case,"Completely
Satisfied","Completely
Satisfied","doing the math on our own allowed us to dig into the student data in a more thorough way
Brainstorming priority questions based on patterns you saw
",,,,,,"Completely
Satisfied","Completely
Satisfied","Rock Paper Scissors
Texting ideas about the matrix
video was a nice change of pace",It was long...By Wednesday we are fried!,Strongly Agree,,Strongly Agree,
2019-06-19 20:51:57,2019-06-19 20:56:01,IP Address,67.134.206.33,100,243,True,2019-06-19 20:56:01,R_6xNa1uxCMAjEB9L,,,,,42.3737030029296875,-71.1284027099609375,anonymous,EN,Participant,School Team,No,,,,,"Completely
Satisfied","Completely
Satisfied","Receiving more info on priority questions ",,"Completely
Satisfied",,,"Completely
Satisfied","its always great to receive uninterrupted team time ",,,,,High School Case,,,,,"Moderately
Satisfied","Moderately
Satisfied","Seeing an actual case was beneficial ","More movement and less sit and get ","Completely
Satisfied","Completely
Satisfied",Dynamic and engaging!!!,,Strongly Agree,,Strongly Agree,
2019-06-19 20:47:28,2019-06-19 20:56:17,IP Address,67.134.206.43,100,529,True,2019-06-19 20:56:18,R_UKKwafQwBS9LP45,,,,,42.3737030029296875,-71.1284027099609375,anonymous,EN,Participant,System Team,No,,,,,"Completely
Satisfied","Completely
Satisfied",Transparency of feedback and willingness to be flexible with adjustments that are fluid.,N/A,"Completely
Satisfied",Feedback was very helpful and practical,Visual projection during presentation,,,,"Completely
Satisfied",Excellent use of time and great feedback from teaching fellow to support future norming.,More time to collaborate with green team,Elementary Case,"Completely
Satisfied","Completely
Satisfied",Clear vision for moving through the steps in the process.  Very pleased about the engagement,N/A,,,,,"Completely
Satisfied","Completely
Satisfied",Dynamic presenter: made instructional core come alive,Time went so quickly,Strongly Agree,N/A,Strongly Agree,Sicking to protocol and using different strategies to hear all voices.
2019-06-19 20:51:14,2019-06-19 20:56:32,IP Address,107.77.225.20,100,317,True,2019-06-19 20:56:32,R_1GEos7cM0RSDQxi,,,,,40.8730926513671875,-73.87259674072265625,anonymous,EN,Participant,School Team,No,,,,,"Completely
Satisfied","Completely
Satisfied",,,"Completely
Satisfied",The listening and sharing without a responding immediately gave me time to reflect on what was shared.,More time!,"Completely
Satisfied",We have a lot of work to do,We have a lot of work to do,,,,Elementary Case,"Completely
Satisfied","Completely
Satisfied","The time for application was much appreciated ",None,,,,,"Completely
Satisfied","Completely
Satisfied",Application of learned skills was amazingly helpful,None,Strongly Agree,I appreciated Kathy sharing.,,
2019-06-19 20:48:50,2019-06-19 20:56:36,IP Address,65.112.8.141,100,466,True,2019-06-19 20:56:37,R_2OZou0r2VZOk6gv,,,,,42.3737030029296875,-71.1284027099609375,anonymous,EN,Teaching Fellow,School Team,No,,,,,"Completely
Satisfied","Completely
Satisfied","Kathy's revisit about her story was powerful. ","After hearing Kathy's session, a participant was wondering about about our individual level of understanding or experience on equity. When I shared about my personal journey of equity, the participants in my case table appreciated.","Moderately
Dissatisfied","We were in the 3-team group. We didn't have enough time and had to go over time. I'd like to ask that for consultancy, these 3 teams get the chance to be in a 2-team group (if possible) for fairness.",Please see above,"Moderately
Satisfied",,"I was a little bit confused about when I share my process observation. I haven't had the chance to do this today, so I plan to share this tomorrow.",,,,High School Case,,,,,"Completely
Satisfied","Completely
Satisfied",The activity about identifying asset was nice.,Wished we had time to discuss about the struggles before jumping into LCP,"Completely
Satisfied","Completely
Satisfied",Pollev was interactive,Wish the results were not showing right away. Some participants were just clicking based on the results they saw on the screen.,Somewhat Agree,,Somewhat Disagree,
2019-06-19 20:48:39,2019-06-19 20:57:05,IP Address,67.134.206.46,100,505,True,2019-06-19 20:57:05,R_1JOZY90LlD1sj9g,,,,,42.3737030029296875,-71.1284027099609375,anonymous,EN,Participant,School Team,No,,,,,"Moderately
Satisfied","Moderately
Satisfied","Equity conversation ","It is still BEYOND hot in the room. Can we change this? Some people have to leave the room in order to adjust body temp and are missing the learning. ","Completely
Satisfied",,,"Moderately
Satisfied",,,,,,High School Case,,,,,"Completely
Satisfied","Completely
Satisfied","Appreciated the chance to look at ""real"" pieces of student data - not just additional data charts/graphs. I also appreciated the time that was given to review, reflect, and discuss the student data and create a learner-centered problem. LOVED the movement that was integrated by the presenters! ","The room was VERY hot. ","Moderately
Satisfied","Moderately
Satisfied",,"Movement during the end of the day.
Room was hot.",Somewhat Agree,,Somewhat Agree,
2019-06-19 20:49:31,2019-06-19 20:57:06,IP Address,67.134.206.33,100,454,True,2019-06-19 20:57:06,R_1pSQq0iue15BOQB,,,,,42.3737030029296875,-71.1284027099609375,anonymous,EN,Participant,School Team,No,,,,,Neutral,Neutral,,,"Moderately
Satisfied","Being able to discuss the presentation with specific feedback from another perspective. ","I would have allowed time to practice the information to be presented. ","Moderately
Satisfied",,,,,,High School Case,,,,,"Moderately
Satisfied","Moderately
Dissatisfied",,"I do not understand the display of the other two data points on the screen. It was difficult to engage in a subject that we are not familiar. Much rather have looked through how the school went through the process. Would not have provided the homework assignments. Understand of keeping the work rigorous. But given the expectations for the school teams to work with their material. That should be the top priority. ","Moderately
Satisfied","Completely
Satisfied","The poll everywhere was great to look at the characteristics of evidence. The ability to have discussions about the reason we location of the evidence with the matrix. ",,Neutral,,Neutral,
2019-06-19 20:50:00,2019-06-19 20:57:16,IP Address,67.134.206.37,100,435,True,2019-06-19 20:57:16,R_3LhwofNBVUqfTWc,,,,,42.3737030029296875,-71.1284027099609375,anonymous,EN,Participant,System Team,No,,,,,"Completely
Satisfied",Neutral,"The dialogue pertaining to racial equity felt heavy and undone.  More time was needed to flush the question out.  ",,"Completely
Satisfied",The protocol was excellent!  The process really worked well and was beneficial.,,,,,"Completely
Satisfied",Giving us time to reflect and dive deep into questions of barriers and the real life application of data wise at our site.,,High School Case,,,,,"Completely
Satisfied","Completely
Satisfied",,,"Completely
Satisfied","Completely
Satisfied",,,Strongly Agree,,Strongly Agree,
2019-06-19 20:50:55,2019-06-19 20:57:23,IP Address,67.134.206.37,100,388,True,2019-06-19 20:57:24,R_2EyoRZgGbQ8UdaY,,,,,42.3737030029296875,-71.1284027099609375,anonymous,EN,Participant,System Team,No,,,,,"Moderately
Satisfied","Moderately
Satisfied",Appreciated one of the participants suggested about adding a norm related to racial equity and the courageous conversations that need to be had.,NA,"Completely
Satisfied",The Tuning Protocol experience was extremely helpful. It was much more than what I anticipated. Having the opportunity to hear from other educators that are going through the process and learning allowed me to gain insights related to the plan that I hadn't necessarily thought of.,NA,,,,,The team time was needed. It allowed team's to immediately go back and reflect based off of the feedback.,na,Elementary Case,"Moderately
Satisfied","Moderately
Satisfied",The conversation was relevant to determining the learning centered problem. Participating caused my team to analyze the question and have deep conversations related to the LCP.,"more time ",,,,,"Moderately
Satisfied","Moderately
Satisfied",working to develop statements free of judgment.,na,Strongly Agree,,Strongly Agree,
2019-06-19 20:51:22,2019-06-19 20:57:36,IP Address,67.134.206.35,100,374,True,2019-06-19 20:57:36,R_1PRW2LJ8BhEZymD,,,,,42.3737030029296875,-71.1284027099609375,anonymous,EN,Participant,System Team,No,,,,,"Completely
Satisfied","Completely
Satisfied",,,"Completely
Satisfied","Excellent opportunity to articulate plans, solicit questions and ideas for further delineation of plans, and to think critically about another plan.",,,,,"Completely
Satisfied","Good learning around our norms.
",Need more time!,High School Case,,,,,"Completely
Satisfied","Completely
Satisfied","The personal experience.
Presenters need to stop talking.",,"Completely
Satisfied","Completely
Satisfied",Everything worked.,,Strongly Agree,,Strongly Agree,
2019-06-19 20:54:26,2019-06-19 20:57:44,IP Address,174.192.15.43,100,198,True,2019-06-19 20:57:45,R_27yfUaUxuiFAplp,,,,,42.33880615234375,-71.072601318359375,anonymous,EN,Participant,System Team,No,,,,,"Moderately
Satisfied",,,,"Completely
Satisfied","Great feedback is a protocol we will use in our District.  It took away any tensions.  Our team learned a lot with this protocol, to assist us in our work.",,,,,"Completely
Satisfied",We had a great facilitator; our team supported one another - - one voice.  We got a lot done!,,High School Case,,,,,"Moderately
Satisfied","Moderately
Satisfied",Chunked the work....,Kinda hard after lunch.  LOL!,"Moderately
Satisfied","Moderately
Satisfied",,,Strongly Agree,,Strongly Agree,
2019-06-19 20:42:44,2019-06-19 20:58:00,IP Address,172.58.231.241,100,916,True,2019-06-19 20:58:01,R_3HGpNvMTSOEcghi,,,,,40.849395751953125,-73.90160369873046875,anonymous,EN,Participant,School Team,No,,,,,"Moderately
Satisfied","Moderately
Dissatisfied",Speaking to the importance of keeping equity in mind in our work as we aim to eliminate barriers that get in the way of ALL students excelling.,kathy’s Anecdote in unpacking her own experience that has shaped her perspective was super powerful. She hit on the difficult piece of equity which is looking inward and unpacking one owns biases and I felt like it was a missed opportunity for us to do the same in our table groups.,"Moderately
Satisfied",Coming with a clear question to give to the listening group was helpful in getting targeted feedback.,Nothing at this time,"Moderately
Satisfied",Time to implement the feedback,"Time to practice a run through of presenting our slides given the feedback we implemented. ",,,,High School Case,,,,,"Moderately
Satisfied","Moderately
Dissatisfied","Digging into student data and staying low in the ladder of inferrence and working our way up. ",The ratio of talking felt heavy on the facilitators end. I felt like there were moments we would have benefited from hearing a chunk of instruction and then doing a Chungie of practice instead of hearing it all at once and then doing it all at once,"Moderately
Satisfied","Moderately
Satisfied",Time to practice scripting.,I appreciated the question of connecting the session to the larger data wise process. Maybe we will get to this tomorrow but i wanted to see what that looks like in the context of the high school case study we examined,Neutral,,Neutral,
2019-06-19 20:48:46,2019-06-19 20:58:04,IP Address,65.112.8.135,100,557,True,2019-06-19 20:58:05,R_2uDS6NP2WZIrwBG,,,,,42.3737030029296875,-71.1284027099609375,anonymous,EN,Participant,School Team,No,,,,,"Completely
Satisfied","Completely
Satisfied",The connection between step 3 and the issue of equity that was discussed as the Why for Data Wise.,"Having this clarity around equity be addressed early on in the institute with such depth. ","Completely
Satisfied","The feedback from the other team and seeing that your struggles with this step is a shared one that can be overcome. ","Having all participants fully prepared with graphs. ","Completely
Satisfied","Really good getting to take action with my team on creating the overview in light of the feedback given during the Tuning Protocol. ",N/A,,,,Elementary Case,"Completely
Satisfied","Completely
Satisfied",The real practice time with the assessment/ tasks.,"An ELA example would have been great, everything seemed to math centered. ",,,,,"Completely
Satisfied","Completely
Satisfied","Helped me to make sense of the other types of evidence or data sources i can use to help me create my learner centered problem. ",More ELA/Social Studies  examples,Strongly Agree,"I am fully satisfied with how equity was finally given the space and time it deserved, especially as it relates to staying true to this process and choosing of our Priority Question. ",Strongly Agree,
2019-06-19 20:50:30,2019-06-19 20:58:48,IP Address,67.134.206.36,100,497,True,2019-06-19 20:58:49,R_1jTj2YXL7EoMmai,,,,,42.3737030029296875,-71.1284027099609375,anonymous,EN,Participant,School Team,No,,,,,"Completely
Satisfied","Completely
Satisfied","I like that Kathy was so candid about her beginning experience with equity. ","I wish we had more time to grow into rich discussions with our table mates. ","Completely
Satisfied",Team asked specific questions that will drive our work. Jamaal helped us stick to the protocol.,"No change.  ","Moderately
Satisfied","Our team worked on fine-tuning our practice. ",No change,,,,Elementary Case,"Completely
Satisfied","Completely
Satisfied",,,,,,,"Completely
Satisfied","Completely
Satisfied",,,Strongly Agree,,Strongly Agree,
2019-06-19 20:50:53,2019-06-19 20:58:56,IP Address,67.134.206.44,100,482,True,2019-06-19 20:58:56,R_2dMSrQE6TcCbdik,,,,,42.3737030029296875,-71.1284027099609375,anonymous,EN,Participant,School Team,Yes,"Completely
Satisfied","Completely
Satisfied","It was helpful having a space where there wasn't pressure to have all of our ideas formulated, but where we could have informal conversations with people who were willing to help us, and at our own pace!","In general, it would be helpful to get some information (maybe even a one-pager?) about different ways to display information and how to go about creating those displays electronically","Completely
Satisfied","Completely
Satisfied","I appreciated that Kathryn and David explicitly addressed race today. I felt like that was REALLY important. They both modeled vulnerability, and reinforced how important it is for us to talk about harder topics related to oppression, because it's students' lives at stake. ","I think having this earlier in the week could have set this up a little better? So maybe being more intentional about addressing this issue head on with a formal session earlier in the week. ","Completely
Satisfied",We followed the protocol!,,"Completely
Satisfied",,,,,,High School Case,,,,,"Moderately
Satisfied","Moderately
Satisfied",,,"Completely
Satisfied","Completely
Satisfied",I thought this was a REALLY important session,"I hope we learn more about HOW this is put into practice with teams in terms of how many go into a classroom, what they look for, etc.",Strongly Agree,,Strongly Agree,
2019-06-19 20:48:50,2019-06-19 20:59:04,IP Address,67.134.206.40,100,613,True,2019-06-19 20:59:05,R_so5Fg706O9hbYqd,,,,,42.3737030029296875,-71.1284027099609375,anonymous,EN,Participant,System Team,No,,,,,"Completely
Satisfied","Completely
Satisfied",,,"Completely
Satisfied",Provided an opportunity for the team to flesh out our ideas with another team (third party/objective) and receive feedback on how we are doing,Need more time to work in a system team to work on our rollout plan,,,,"Completely
Satisfied",,Need more time to work in a system team to work on our rollout plan,Elementary Case,"Completely
Satisfied","Completely
Satisfied",practiced our noticings and wonderings,,,,,,"Completely
Satisfied","Completely
Satisfied",,,Strongly Agree,,Somewhat Agree,
2019-06-19 20:51:24,2019-06-19 20:59:12,IP Address,65.112.8.131,100,467,True,2019-06-19 20:59:12,R_1l9s9V2mTwFL7Cv,,,,,42.3737030029296875,-71.1284027099609375,anonymous,EN,Teaching Fellow,System Team,Yes,"Moderately
Satisfied",,A lot of participants came with data they wanted to display into charts,"We could've offered more clarity on the level of expertise that was going to be provided in session. There was a variance in expectations and expertise. ","Completely
Satisfied","Completely
Satisfied","Kathy's transparency and modeling of how to push past obstacles white leaders may face in leading equity-centered worked. Historical context and framing provided by David. Overall, creation of space for this conversation. ","Offer time for tables to talk through some of their own tensions with the topic. ","Completely
Satisfied","Both teams followed the protocol well and shared the process was helpful to their work. ",N/A,,,,"Moderately
Satisfied",,,Elementary Case,"Completely
Satisfied","Moderately
Satisfied","Template tools, real student work, the opportunity to practice the concepts with real student work. ","More time to come to consensus on creating a LCP. ",,,,,"Completely
Satisfied","Completely
Satisfied","Incorporation of high energy activity, multimedia illustrations (video), putting into practice the skill of descriptive and specific observations. Offering participants the chance to practice will real footage, in real time, with discussion and whole group Q&A along the way. ",,Strongly Agree,,Somewhat Agree,
2019-06-19 20:48:35,2019-06-19 20:59:37,IP Address,67.134.206.45,100,662,True,2019-06-19 20:59:38,R_3snL4cymzXXO4ch,,,,,42.3737030029296875,-71.1284027099609375,anonymous,EN,Participant,School Team,No,,,,,"Completely
Satisfied","Completely
Satisfied","Excellent perspective on race, bias, and equity.","We hear al lot about equity, race, and oppression.  What specifically do you recommend to educators do to improve this issue?","Moderately
Satisfied",A very interesting protocol.,I wanted to speed up the process and combine the sharing among the listening team and the feedback.,"Completely
Satisfied",We did a much better job at norming.,Nothing.,,,,Elementary Case,"Completely
Satisfied",,"OUr confusion was cleared up.  We saw 2 problems, Rob cleared up that question for us.",Nothing,,,,,"Completely
Satisfied","Completely
Satisfied","  Liz was great!",Nothing.,Strongly Agree,,Strongly Agree,
2019-06-19 20:54:45,2019-06-19 20:59:48,IP Address,67.134.206.36,100,302,True,2019-06-19 20:59:48,R_1nZuXzPzex0aNxv,,,,,42.3737030029296875,-71.1284027099609375,anonymous,EN,Participant,School Team,No,,,,,"Completely
Satisfied","Completely
Satisfied",Always good to start with a review,"Again, I would start at 9 not 8 and condense some material","Completely
Satisfied",We got excellent feedback and applied it immediately,"the protocol was a bit too rigid - we learned most from the dialogue time, which was only 3 minutes long, while the hot and cold feedback (which was not a back and forth) was 10 minutes long.  I would swap these times.","Completely
Satisfied",We got an incredible amount done,"As always, we went on tangents that were very important to discuss since our team is at the very early stages of working with data - but we ended up needing a little more time.",,,,Elementary Case,"Completely
Satisfied","Completely
Satisfied",Looking at actual student data was very helpful,The directions for the chart we made were a little unclear.,,,,,"Moderately
Satisfied","Completely
Satisfied","It was very important to practice observing instruction and giving non-judgemental, specific, descriptive feedback",I would have liked to spend a little bit more time looking the PISA levels than working on the feedback matrix.,Strongly Agree,,Strongly Agree,
2019-06-19 20:48:03,2019-06-19 20:59:54,IP Address,67.134.206.43,100,711,True,2019-06-19 20:59:55,R_1NCvicpp410RBLK,,,,,42.3737030029296875,-71.1284027099609375,anonymous,EN,Participant,School Team,Yes,"Completely
Satisfied","Completely
Satisfied",Rafael was AMAZING!  He was tremendously supportive and helped us to learn how to use google sheets in order to create one of our graphs.  THANK YOU!,Perhaps more time!,"Completely
Satisfied","Completely
Satisfied",I appreciate hearing the personal stories.,,"Completely
Satisfied",Using a protocol to guide this discussion was extremely helpful and supported both types of feedback - warm and cool,I appreciate that you moved the session to Wednesday based on feedback from previous sessions - however - creating the graphs took several hours that night - consider providing a bit more time during the day to get at this work.,"Completely
Satisfied","Team Time is precious.  It is an amazing opportunity to develop materials we can bring back and use with out staff.  ",,,,,Elementary Case,"Moderately
Satisfied",,Talking through this process with my table team.,More time.  This felt a bit rushed for the thinking we were trying to learn how to do and capture.,,,,,"Completely
Satisfied","Completely
Satisfied",Using stickies to place our thinking on the Objectivity/Specificity Matrix and being able to compare and talk about our thinking for placing the observations in the various quadrants.,I would have liked to see a video or model of how a conversation about the observations was conducted after wards.,Strongly Agree,,Strongly Agree,
2019-06-19 20:53:48,2019-06-19 21:00:34,IP Address,67.134.206.34,100,406,True,2019-06-19 21:00:34,R_Xj6if52kZSyncpX,,,,,42.3737030029296875,-71.1284027099609375,anonymous,EN,Participant,System Team,No,,,,,"Completely
Satisfied","Moderately
Satisfied",,,"Completely
Satisfied",Honesty; transparency; another point of view from those not vested in our school,,,,,"Completely
Satisfied",Beginning stages of our beginning of year PD for the vision of our school year,,High School Case,,,,,"Completely
Satisfied",Neutral,,"They spoke for 45 minutes and we had 45 minutes to work... hard to just listen.  Might have been better diving into the problem, then provide feedback","Completely
Satisfied","Moderately
Satisfied",,,Strongly Agree,,Somewhat Agree,
2019-06-19 20:48:21,2019-06-19 21:01:51,IP Address,67.134.206.41,100,810,True,2019-06-19 21:01:52,R_2UXFQjBFjN2Wn6g,,,,,42.3737030029296875,-71.1284027099609375,anonymous,EN,Participant,System Team,No,,,,,"Completely
Satisfied","Completely
Satisfied",Heard David reflect on his perspective as a black man in the U.S and the expectation that leaders create conditions where people can talk about race and other kinds of oppression,"Discussed at our tables how we could support dialogue about racial equity and/or other oppressed groups. There needs to be more time to have these conversations. ","Completely
Satisfied","great protocol
great feed back",,,,,"Completely
Satisfied","More good practice on rolling agenda.
Reconnecting to norms",,High School Case,,,,,"Moderately
Satisfied",Neutral,,To much context upfront. We needed more time looking at and responding to student work,"Completely
Satisfied","Completely
Satisfied","Liz always brings  great work.
Polling was great!
",,Strongly Agree,more practice on courageous conversations,Somewhat Agree,
2019-06-19 20:51:07,2019-06-19 21:02:02,IP Address,67.134.206.43,100,654,True,2019-06-19 21:02:02,R_3lEpMsFPATcduqw,,,,,42.3737030029296875,-71.1284027099609375,anonymous,EN,Participant,School Team,Yes,"Completely
Satisfied","Completely
Satisfied","The person who helped us was extremely patient and knowledgeable and was able to teach us how to use google sheets to create our graphs.  I believe his name was Rafael, but I might be misspelling it.  He was knowledgeable and used humor to teach.  We really appreciated it!","I wish we had known ahead of time what ""office hours"" really meant since we thought it was more of a class when we signed up.  ","Completely
Satisfied","Completely
Satisfied",Appreciated the circle back and the talk about race even if it can be a difficult topic to talk about.  However it is an important topic to talk about.,,"Completely
Satisfied",It was great to get feedback (warm and cool) from a school in our district that has similar concerns.  I liked thinking about our charts after having made them.,,"Completely
Satisfied",Our coach took our feedback from yesterday about holding us to our norms and provided feedback on how we were doing.  That was helpful to have an outside look at how we function as a team and has made me reflective about my role.  A difficult discussion was starting to be had and she was able to guide us through with her questioning.,,,,,Elementary Case,"Completely
Satisfied","Completely
Satisfied",It is helpful to practice making the priority question and seeing what another school did.,"I'm not sure how you can change this, but it is a bit artificial to do the fist of five since we don't have a stake in these learners.  I was more willing to go with other members thoughts since I was not a teacher at this school.  I imagine this is going to be harder when it is brought back to my school.",,,,,"Completely
Satisfied","Completely
Satisfied",The rock/paper/scissors was a great team building energizing experience.  I thought practicing making observations that were specific and descriptive were helpful for my understanding and the linking it with the triangle made it more clear to me.,,Strongly Agree,,Strongly Agree,
2019-06-19 20:48:34,2019-06-19 21:02:27,IP Address,65.112.8.142,100,832,True,2019-06-19 21:02:27,R_cZbbBoR4C31fCxj,,,,,42.3737030029296875,-71.1284027099609375,anonymous,EN,Teaching Fellow,System Team,No,,,,,"Completely
Satisfied","Completely
Satisfied",The intentional addressing of equity in yesterday's session and the adaptive and technical modeling that happened at the front of the room.,A participant recommended that we use the equity protocol as prompts in the data literacy session activities;we integrate the questions from the equity protocol into the activities.,,Participants said they enjoyed being silent and having to listen and take notes without responding; the honesty in feedback; the alignment they shared even though they were so geographically far; the opportunity for feedback and reflection; and there was both positive and negative feedback about not having any content about the other school before talking.  The positive was that they were able to understand how they explain their work to others that dont know them.,"Deltas that were shared from participants: the lack of an equity question as part of the reflection; they wished they had the time to gather content information before jumping into the coherence/scaling plans; adding additional time to questions #4; and as a TF I asked for +/- I wonder if we want to include this as a practice across the board. ",,,,"Moderately
Satisfied","The space that was created to allow equity and whatever was most forefront for the teaching team to discuss; the space allowed strategies to surface to implement moving forward with the teaching team. ",This was not planned previously and I wonder if this is something you want to include into all future DWLI teaching team meetings; not enough time to hear from everyone,Elementary Case,"Moderately
Satisfied","Moderately
Satisfied",The activities forced people to stand up and get out of their chairs,Could have been more interactive especially right after lunch,,,,,"Moderately
Satisfied","Completely
Satisfied",Interactive; laughter; using a video to have shared experience,"I would suggest asking systems levels leaders how they think this applies to their work.  Participants at my table struggled with answering this question, which I asked because we had more time at the end of one of the activities.  Perhaps using SUMI protocol. ",Somewhat Agree,"'- Explicitly include equity in all written DWLI material (a rubric or an aessment of all written material) - Include in all case sessions that facilitators discuss equity from the front of the room as well (such as, in systems level public failing discussion, we make space to talk about the implications race in this country influence who gets to fail publicly and who gets to be a public learner-and who is not ""allowed"" or given the grace to do so"" - Identity diagram ... what other ways can we do step 1 and bring in personal identity? ",Somewhat Agree,Learning from other TFs has been invaluable
2019-06-19 20:49:15,2019-06-19 21:03:06,IP Address,67.134.206.38,100,831,True,2019-06-19 21:03:07,R_1EahuQ7PHC3f1MF,,,,,42.3737030029296875,-71.1284027099609375,anonymous,EN,Participant,School Team,No,,,,,"Completely
Satisfied","Completely
Satisfied",,,"Moderately
Satisfied","Teams did an excellent job of presenting to other team, listening and providing feedback","I would have liked to see more time for back and forth feedback between teams, the noise level of the other two teams in the room greatly affected our ability to hear presentations , provide feedback and make good use of the limited time we had to accomplish all tasks on the agenda","Completely
Satisfied",We were able to recognize some things we can improve on,,,,,Elementary Case,"Moderately
Satisfied",,,,,,,,"Completely
Satisfied","Completely
Satisfied","I loved the culture activity, I like how it wasn't in place for connection but just for fun","I didn't feel like I got enough practice  and understanding of the objectivity and specificity matrix, I would like to see more time added to this session",Strongly Agree,,Somewhat Agree,
2019-06-19 20:49:34,2019-06-19 21:04:09,IP Address,67.134.206.39,100,875,True,2019-06-19 21:04:10,R_3EthEIMBabvqH10,,,,,42.3737030029296875,-71.1284027099609375,anonymous,EN,Participant,System Team,Yes,"Completely
Satisfied","Moderately
Satisfied",,,"Moderately
Satisfied","Moderately
Satisfied",,,"Completely
Satisfied","This helped to foster the norm of assuming positive actions.  The way the protocol was framed helped maintain an inquiry based mindset while creating dialogue where you asked for feedback assuming the person was/or going to do the item rather than telling them something.  This fostered the other teams ability to clarify or create and answer the questions themselves. ","Have more of them!  They are amazing! ",,,,"Completely
Satisfied","Our facilitator Tim was great and gave us wonderful feedback.  We are progressing daily as a true group in a district that is fragmented.  We are all engaging in productive struggle, sharing responsibility, and melding all viewpoints together rather than attacking this in silos.",,High School Case,,,,,"Completely
Satisfied","Completely
Satisfied","The student work sample and the rubric, along with those who lived through the event providing us context, was great practice for both school and system level participants.  The learner centered problem needed a lot more instruction, as seen in our answers the previous day, and your formatively assessed this.. maybe from sessions before, and allowed us more time to do this and teach whomever our intended learners (students, teachers, principals, etc.","I really enjoyed it!  There was movement and we got a lot of information to inform how to dig through our data to  create a learner based problem without being to overwhelming.  Being aware that the world of secondary and elementary are different made this much more valuable. ","Completely
Satisfied","Completely
Satisfied","This session targeted equity in so many ways!  It challenged us to think about ourselves as the educator and our instruction.  The type of feedback with teachers will no longer be me regurgitating numbers I observed, it will be useful to both and inquiry based, so the problem of practice will be centered on what we can control and eliminate the student can't statements and replace them with I can change my instruction to enable the student to do anything! ","Nothing! ",Strongly Agree,"Continue the thoughtful work of challenging your participants to examine and reflect on themselves before they say anything about items that we can't control.  Today was a true example of looking at student work and look at bad data in a positive way for change rather than a dismal display of what students can't do.  This work is what drives the mind shift and puts the power back to the teacher to look at the variables in our control, our instruction, to overcome any other variable that we can't. ",Strongly Agree,
2019-06-19 20:50:26,2019-06-19 21:05:48,IP Address,67.134.206.39,100,921,True,2019-06-19 21:05:48,R_32WKZxVNI9tMq7H,,,,,42.3737030029296875,-71.1284027099609375,anonymous,EN,Participant,School Team,No,,,,,"Completely
Satisfied","Completely
Satisfied",,,"Completely
Satisfied",I loved the construction of the activities and collaborative dialogue of this process.,,"Completely
Satisfied",,,,,,High School Case,,,,,"Completely
Satisfied","Completely
Satisfied",Understanding varoius perspectives on what constitutes evidence??,,"Completely
Satisfied","Completely
Satisfied",Providing specific evidence for feedback to teacher for observational protocol of instruction.,,Strongly Agree,Great insight in supporting the why around our work,Strongly Agree,very collaborative and engaging in the feedback that will cause a deeper understanding of our school's implementation structure
2019-06-19 20:57:13,2019-06-19 21:06:43,IP Address,67.134.206.46,100,570,True,2019-06-19 21:06:44,R_1M0oXFrTr5CNUY4,,,,,42.3737030029296875,-71.1284027099609375,anonymous,EN,Participant,School Team,No,,,,,Neutral,Neutral,,Room is really stuffy and hot,"Completely
Satisfied",,,"Completely
Satisfied",,,,,,High School Case,,,,,"Completely
Satisfied","Completely
Satisfied","Appreciated the transparency of the presenters in discussing/sharing that they continue to evolve in the work of shifting mindsets in pursuit of building equitable schools. Thoughtful thinking around what could have been if the leaders had engaged the teachers in the equity reflection protocol. Thank you for sharing this with the room! ",Nothing -- it was perfect!,"Moderately
Satisfied","Completely
Satisfied",,,Somewhat Agree,,Somewhat Agree,
